country,month,awd_median_eur__cyber_broad,awd_median_eur__cyber_strict,awd_median_eur__ict_generic,awd_median_eur__other,awd_total_eur__cyber_broad,awd_total_eur__cyber_strict,awd_total_eur__ict_generic,awd_total_eur__other,awd_total_eur_real__cyber_broad,awd_total_eur_real__cyber_strict,awd_total_eur_real__ict_generic,awd_total_eur_real__other,est_median_eur__cyber_broad,est_median_eur__cyber_strict,est_median_eur__ict_generic,est_median_eur__other,est_total_eur__cyber_broad,est_total_eur__cyber_strict,est_total_eur__ict_generic,est_total_eur__other,est_total_eur_real__cyber_broad,est_total_eur_real__cyber_strict,est_total_eur_real__ict_generic,est_total_eur_real__other,n_awards__cyber_broad,n_awards__cyber_strict,n_awards__ict_generic,n_awards__other,n_tenders__cyber_broad,n_tenders__cyber_strict,n_tenders__ict_generic,n_tenders__other,n_cyber,n_cyber_strict,n_ict72,n_ict_generic,cyber_share,v_cyber_real,v_cyber_nom,v_cyber_awd,v_cyber_awd_real,cyber_strict_est_median_eur,cyber_strict_awd_median_eur,group,treat_month,treated,rel_month,post_eforms
ES,2026-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,232.0,0.0,0.0,1.0,183.0,0.0,1.0,1.0,184.0,183.0,0.005434782608695652,,,,,,,control,,0,,1
ES,2026-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,276.0,0.0,0.0,1.0,270.0,0.0,1.0,1.0,271.0,270.0,0.0036900369003690036,,,,,,,control,,0,,1
ES,2026-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,281.0,0.0,0.0,2.0,200.0,0.0,2.0,2.0,202.0,200.0,0.009900990099009901,,,,,,,control,,0,,1
ES,2026-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,312.0,0.0,0.0,1.0,197.0,0.0,1.0,1.0,198.0,197.0,0.005050505050505051,,,,,,,control,,0,,1
ES,2026-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,299.0,0.0,0.0,1.0,269.0,0.0,1.0,1.0,270.0,269.0,0.003703703703703704,,,,,,,control,,0,,1
ES,2026-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,299.0,0.0,0.0,1.0,217.0,0.0,1.0,1.0,218.0,217.0,0.0045871559633027525,,,0.0,0.0,,,control,,0,,1
ES,2026-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,202.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,,,,,control,,0,,1
FI,2021-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-51.0,0
FI,2021-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-50.0,0
FI,2021-03,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,43.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-49.0,0
FI,2021-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-48.0,0
FI,2021-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,36.0,0.0,0.0,1.0,44.0,0.0,1.0,1.0,45.0,44.0,0.022222222222222223,,,,,,,mid,2025-04,0,-47.0,0
FI,2021-06,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,54.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-46.0,0
FI,2021-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,36.0,0.0,0.0,1.0,43.0,0.0,1.0,1.0,44.0,43.0,0.022727272727272728,,,0.0,0.0,,,mid,2025-04,0,-45.0,0
FI,2021-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-44.0,0
FI,2021-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-43.0,0
FI,2021-10,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,45.0,0.0,0.0,3.0,49.0,0.0,3.0,3.0,52.0,49.0,0.057692307692307696,,,0.0,0.0,,,mid,2025-04,0,-42.0,0
FI,2021-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,36.0,0.0,0.0,1.0,38.0,0.0,1.0,1.0,39.0,38.0,0.02564102564102564,,,0.0,0.0,,,mid,2025-04,0,-41.0,0
FI,2021-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,50.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-40.0,0
FI,2022-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-39.0,0
FI,2022-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,41.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-38.0,0
FI,2022-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,60.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-37.0,0
FI,2022-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,46.0,0.0,0.0,1.0,41.0,0.0,1.0,1.0,42.0,41.0,0.023809523809523808,,,0.0,0.0,,,mid,2025-04,0,-36.0,0
FI,2022-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,64.0,0.0,0.0,2.0,64.0,0.0,2.0,2.0,66.0,64.0,0.030303030303030304,,,,,,,mid,2025-04,0,-35.0,0
FI,2022-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,60.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-34.0,0
FI,2022-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,33.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-33.0,0
FI,2022-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-32.0,0
FI,2022-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,47.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-31.0,0
FI,2022-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,46.0,0.0,0.0,1.0,35.0,0.0,1.0,1.0,36.0,35.0,0.027777777777777776,,,,,,,mid,2025-04,0,-30.0,0
FI,2022-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,65.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-29.0,0
FI,2022-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,46.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-28.0,0
FI,2023-01,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,52.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-27.0,0
FI,2023-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,71.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-26.0,0
FI,2023-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,5.0,61.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-25.0,0
FI,2023-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,47.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-24.0,0
FI,2023-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,56.0,0.0,0.0,1.0,55.0,0.0,1.0,1.0,56.0,55.0,0.017857142857142856,,,0.0,0.0,,,mid,2025-04,0,-23.0,0
FI,2023-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,67.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-22.0,0
FI,2023-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,34.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-21.0,0
FI,2023-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,71.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-20.0,0
FI,2023-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,69.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-19.0,0
FI,2023-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,71.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-18.0,0
FI,2023-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,46.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-17.0,1
FI,2023-12,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,52.0,0.0,0.0,3.0,64.0,0.0,3.0,3.0,67.0,64.0,0.04477611940298507,,,0.0,0.0,,,mid,2025-04,0,-16.0,1
FI,2024-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,59.0,0.0,0.0,2.0,50.0,0.0,2.0,2.0,52.0,50.0,0.038461538461538464,,,0.0,0.0,,,mid,2025-04,0,-15.0,1
FI,2024-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,45.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-14.0,1
FI,2024-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,37.0,0.0,0.0,5.0,64.0,0.0,5.0,5.0,69.0,64.0,0.07246376811594203,,,,,,,mid,2025-04,0,-13.0,1
FI,2024-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,42.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-12.0,1
FI,2024-05,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,52.0,0.0,0.0,1.0,75.0,0.0,1.0,1.0,76.0,75.0,0.013157894736842105,,,0.0,0.0,,,mid,2025-04,0,-11.0,1
FI,2024-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,68.0,0.0,0.0,1.0,63.0,0.0,1.0,1.0,64.0,63.0,0.015625,,,,,,,mid,2025-04,0,-10.0,1
FI,2024-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-9.0,1
FI,2024-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-8.0,1
FI,2024-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,46.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-7.0,1
FI,2024-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,38.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-6.0,1
FI,2024-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,48.0,0.0,0.0,1.0,57.0,0.0,1.0,1.0,58.0,57.0,0.017241379310344827,,,0.0,0.0,,,mid,2025-04,0,-5.0,1
FI,2024-12,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,46.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-4.0,1
FI,2025-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,63.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,0,-3.0,1
FI,2025-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,49.0,0.0,0.0,2.0,54.0,0.0,2.0,2.0,56.0,54.0,0.03571428571428571,,,0.0,0.0,,,mid,2025-04,0,-2.0,1
FI,2025-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,47.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,,,,,mid,2025-04,0,-1.0,1
FI,2025-04,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,36.0,0.0,0.0,1.0,83.0,0.0,1.0,1.0,84.0,83.0,0.011904761904761904,,,0.0,0.0,,,mid,2025-04,1,0.0,1
FI,2025-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,49.0,0.0,0.0,3.0,72.0,0.0,3.0,3.0,75.0,72.0,0.04,,,,,,,mid,2025-04,1,1.0,1
FI,2025-06,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,68.0,0.0,0.0,1.0,80.0,0.0,1.0,1.0,81.0,80.0,0.012345679012345678,,,0.0,0.0,,,mid,2025-04,1,2.0,1
FI,2025-07,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,47.0,0.0,0.0,1.0,30.0,0.0,1.0,1.0,31.0,30.0,0.03225806451612903,,,0.0,0.0,,,mid,2025-04,1,3.0,1
FI,2025-08,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,38.0,0.0,0.0,1.0,59.0,0.0,1.0,1.0,60.0,59.0,0.016666666666666666,,,0.0,0.0,,,mid,2025-04,1,4.0,1
FI,2025-09,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,58.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,1,5.0,1
FI,2025-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,70.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,,,,,mid,2025-04,1,6.0,1
FI,2025-11,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,52.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,1,7.0,1
FI,2025-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,54.0,0.0,0.0,1.0,73.0,0.0,1.0,1.0,74.0,73.0,0.013513513513513514,,,,,,,mid,2025-04,1,8.0,1
FI,2026-01,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,81.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,,,,,mid,2025-04,1,9.0,1
FI,2026-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,56.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,,,mid,2025-04,1,10.0,1
FI,2026-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,66.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,,,,,mid,2025-04,1,11.0,1
FI,2026-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,63.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,,,,,mid,2025-04,1,12.0,1
FI,2026-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,44.0,0.0,0.0,1.0,100.0,0.0,1.0,1.0,101.0,100.0,0.009900990099009901,,,,,,,mid,2025-04,1,13.0,1
FI,2026-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,81.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,,,,,mid,2025-04,1,14.0,1
FI,2026-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,59.0,0.0,0.0,1.0,31.0,0.0,1.0,1.0,32.0,31.0,0.03125,,,,,,,mid,2025-04,1,15.0,1
FI,2026-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,59.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,,,,,mid,2025-04,1,16.0,1
FR,2021-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,181.0,0.0,0.0,2.0,112.0,0.0,2.0,2.0,114.0,112.0,0.017543859649122806,,,0.0,0.0,,,control,,0,,0
FR,2021-02,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,148.0,0.0,0.0,1.0,200.0,0.0,1.0,1.0,201.0,200.0,0.004975124378109453,,,0.0,0.0,,,control,,0,,0
FR,2021-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,154.0,0.0,0.0,1.0,186.0,0.0,1.0,1.0,187.0,186.0,0.0053475935828877,,,,,,,control,,0,,0
FR,2021-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,144.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,216.0,216.0,0.0,0.0,0.0,,,,,control,,0,,0
FR,2021-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,128.0,0.0,0.0,3.0,175.0,0.0,3.0,3.0,178.0,175.0,0.016853932584269662,,,,,,,control,,0,,0
FR,2021-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,141.0,0.0,0.0,4.0,203.0,0.0,4.0,4.0,207.0,203.0,0.01932367149758454,,,,,,,control,,0,,0
FR,2021-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,193.0,0.0,0.0,1.0,243.0,0.0,1.0,1.0,244.0,243.0,0.004098360655737705,,,,,,,control,,0,,0
FR,2021-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,145.0,0.0,0.0,1.0,141.0,0.0,1.0,1.0,142.0,141.0,0.007042253521126761,,,,,,,control,,0,,0
FR,2021-09,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,123.0,0.0,0.0,3.0,154.0,0.0,3.0,3.0,157.0,154.0,0.01910828025477707,,,,,,,control,,0,,0
FR,2021-10,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,151.0,0.0,0.0,3.0,210.0,0.0,3.0,3.0,213.0,210.0,0.014084507042253521,,,,,,,control,,0,,0
FR,2021-11,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,137.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,,,,,control,,0,,0
FR,2021-12,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,176.0,0.0,0.0,6.0,213.0,0.0,6.0,6.0,219.0,213.0,0.0273972602739726,,,,,,,control,,0,,0
FR,2022-01,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,203.0,0.0,0.0,4.0,123.0,0.0,4.0,4.0,127.0,123.0,0.031496062992125984,,,0.0,0.0,,,control,,0,,0
FR,2022-02,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,141.0,0.0,0.0,2.0,176.0,0.0,2.0,2.0,178.0,176.0,0.011235955056179775,,,,,,,control,,0,,0
FR,2022-03,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,137.0,0.0,0.0,1.0,200.0,0.0,1.0,1.0,201.0,200.0,0.004975124378109453,,,,,,,control,,0,,0
FR,2022-04,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,156.0,0.0,0.0,1.0,220.0,0.0,1.0,1.0,221.0,220.0,0.004524886877828055,,,,,,,control,,0,,0
FR,2022-05,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,3.0,173.0,0.0,0.0,2.0,221.0,0.0,2.0,2.0,223.0,221.0,0.008968609865470852,,,,,,,control,,0,,0
FR,2022-06,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,4.0,174.0,0.0,0.0,2.0,192.0,0.0,2.0,2.0,194.0,192.0,0.010309278350515464,,,,,,,control,,0,,0
FR,2022-07,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,183.0,0.0,0.0,2.0,230.0,0.0,2.0,2.0,232.0,230.0,0.008620689655172414,,,,,,,control,,0,,0
FR,2022-08,,,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,162.0,0.0,0.0,3.0,120.0,0.0,3.0,3.0,123.0,120.0,0.024390243902439025,,,,,,,control,,0,,0
