country,month,category,n_tenders,est_total_eur,est_median_eur,est_total_eur_real,est_median_eur_real,n_awards,awd_total_eur,awd_median_eur,awd_total_eur_real,awd_median_eur_real,value_missing_share,group,treat_date,treat_month,treat_month_alt,treated,rel_month,post_eforms,month_2023_10
BE,2024-03,ict_generic,72.0,3030077855.0,2500000.0,2583003605.543272,2131136.3347322904,33.0,15515175811.609999,1020335.0,13225981964.752647,869789.1968396286,0.34285714285714286,early,2024-10-18,2024-10,2024-11,0,-7.0,1,0
BE,2024-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-7.0,1,0
BE,2024-04,cyber_broad,1.0,1966000.0,1966000.0,1680156.4539983678,1680156.4539983678,0.0,0.0,,0.0,,0.0,early,2024-10-18,2024-10,2024-11,0,-6.0,1,0
BE,2024-04,cyber_strict,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,0,-6.0,1,0
BE,2024-04,ict_generic,62.0,4829907452.0,7055000.0,4127670487.127473,6029249.126631986,34.0,567993801.94,772000.0,485411216.76529086,659756.2474500203,0.34375,early,2024-10-18,2024-10,2024-11,0,-6.0,1,0
BE,2024-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-6.0,1,0
BE,2024-05,cyber_broad,0.0,0.0,,0.0,,2.0,905000.0,452500.0,771883.6527205171,385941.82636025856,0.0,early,2024-10-18,2024-10,2024-11,0,-5.0,1,0
BE,2024-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-5.0,1,0
BE,2024-05,ict_generic,74.0,2714409482.84,7294565.0,2315147300.1035905,6221608.262107447,61.0,60498382.25,711000.0,51599682.07161558,606419.0907008704,0.5851851851851851,early,2024-10-18,2024-10,2024-11,0,-5.0,1,0
BE,2024-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-5.0,1,0
BE,2024-06,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,0,-4.0,1,0
BE,2024-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-4.0,1,0
BE,2024-06,ict_generic,75.0,1454319659.92,6000000.0,1234935458.155312,5094899.665551839,36.0,160690595.38,919215.0,136450410.10981464,780551.3660117057,0.36936936936936937,early,2024-10-18,2024-10,2024-11,0,-4.0,1,0
BE,2024-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-4.0,1,0
BE,2024-07,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,0,-3.0,1,0
BE,2024-07,cyber_strict,2.0,3050000.0,3050000.0,2605752.587437545,2605752.587437545,1.0,,,,,0.6666666666666666,early,2024-10-18,2024-10,2024-11,0,-3.0,1,0
BE,2024-07,ict_generic,81.0,391157883.21,4473065.96,334183825.00690174,3821542.032475018,56.0,214836177.64999998,891000.0,183544237.9628457,761221.4935760172,0.39416058394160586,early,2024-10-18,2024-10,2024-11,0,-3.0,1,0
BE,2024-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-3.0,1,0
BE,2024-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-2.0,1,0
BE,2024-08,cyber_strict,2.0,3050000.0,3050000.0,2567077.5885883626,2567077.5885883626,0.0,0.0,,0.0,,0.5,early,2024-10-18,2024-10,2024-11,0,-2.0,1,0
BE,2024-08,ict_generic,45.0,288883193.02,3056960.0,243142810.00704524,2572935.5754790427,31.0,192749981.51999998,1387600.0,162230871.39698792,1167894.0530902334,0.39473684210526316,early,2024-10-18,2024-10,2024-11,0,-2.0,1,0
BE,2024-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-2.0,1,0
BE,2024-09,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-1.0,1,0
BE,2024-09,cyber_strict,0.0,0.0,,0.0,,1.0,25000000.0,25000000.0,21124379.144290645,21124379.144290645,0.0,early,2024-10-18,2024-10,2024-11,0,-1.0,1,0
BE,2024-09,ict_generic,51.0,394729228.1,1700000.0,333536394.9487034,1436457.7818117638,40.0,301823542.97999996,1500000.0,255033398.2633049,1267462.7486574387,0.46153846153846156,early,2024-10-18,2024-10,2024-11,0,-1.0,1,0
BE,2024-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,0,-1.0,1,0
BE,2024-10,cyber_broad,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,0.0,1,0
BE,2024-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,0.0,1,0
BE,2024-10,ict_generic,46.0,170553000.0,1350000.0,143364832.71256584,1134794.0180586907,32.0,257025788.85999998,665742.4,216052835.32232895,559615.180065212,0.38461538461538464,early,2024-10-18,2024-10,2024-11,1,0.0,1,0
BE,2024-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,0.0,1,0
BE,2024-11,cyber_broad,2.0,1860000.0,1860000.0,1560792.8340719596,1560792.8340719596,1.0,798000.0,798000.0,669630.4739728085,669630.4739728085,0.3333333333333333,early,2024-10-18,2024-10,2024-11,1,1.0,1,0
BE,2024-11,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,1.0,1,0
BE,2024-11,ict_generic,39.0,85180000.0,3850000.0,71477598.71303737,3230673.3393424973,30.0,415293164.21000004,1500000.0,348487416.5258267,1258703.8984451287,0.43478260869565216,early,2024-10-18,2024-10,2024-11,1,1.0,1,0
BE,2024-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,1.0,1,0
BE,2024-12,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,2.0,1,0
BE,2024-12,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,2.0,1,0
BE,2024-12,ict_generic,58.0,1630865092.67,1450000.0,1358415857.242657,1207765.7446068197,48.0,965030178.1600001,857760.0,803814063.2368718,714464.2379958245,0.36792452830188677,early,2024-10-18,2024-10,2024-11,1,2.0,1,0
BE,2024-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,2.0,1,0
BE,2025-01,cyber_broad,0.0,0.0,,0.0,,1.0,1544928.0,1544928.0,1296989.1341399264,1296989.1341399264,0.0,early,2024-10-18,2024-10,2024-11,1,3.0,1,0
BE,2025-01,cyber_strict,0.0,0.0,,0.0,,1.0,2480500.0,2480500.0,2082415.1981413295,2082415.1981413295,0.0,early,2024-10-18,2024-10,2024-11,1,3.0,1,0
BE,2025-01,ict_generic,41.0,568266996.0,1363500.0,477068264.0889006,1144677.73540242,77.0,1015782291.45,1075700.0,852763749.9368296,903065.5225320008,0.2966101694915254,early,2024-10-18,2024-10,2024-11,1,3.0,1,0
BE,2025-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,3.0,1,0
BE,2025-02,cyber_broad,0.0,0.0,,0.0,,1.0,49560.0,49560.0,40614.39333920188,40614.39333920188,0.0,early,2024-10-18,2024-10,2024-11,1,4.0,1,0
BE,2025-02,cyber_strict,1.0,,,,,2.0,172155775.0,86077887.5,141081565.0013143,70540782.50065716,0.3333333333333333,early,2024-10-18,2024-10,2024-11,1,4.0,1,0
BE,2025-02,ict_generic,54.0,727300286.0,1275000.0,596022193.1258681,1044861.8141138498,37.0,472891910.74,475000.0,387534666.45926356,389262.24447378714,0.5054945054945055,early,2024-10-18,2024-10,2024-11,1,4.0,1,0
BE,2025-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,4.0,1,0
BE,2025-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,5.0,1,0
BE,2025-03,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,5.0,1,0
BE,2025-03,ict_generic,57.0,749458262.0,1753488.0,616941310.0786848,1443441.5347432022,32.0,79242201.05000001,728922.0,65230833.800996296,600036.2080539385,0.5842696629213483,early,2024-10-18,2024-10,2024-11,1,5.0,1,0
BE,2025-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,5.0,1,0
BE,2025-04,cyber_broad,2.0,15000000.0,7500000.0,12432023.889012536,6216011.944506268,0.0,0.0,,0.0,,0.0,early,2024-10-18,2024-10,2024-11,1,6.0,1,0
BE,2025-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,6.0,1,0
BE,2025-04,ict_generic,69.0,718650286.0,88619645.0,595618501.5598462,73448102.9117207,55.0,735059236.06,963000.0,609218265.5024818,798135.9336746049,0.5725806451612904,early,2024-10-18,2024-10,2024-11,1,6.0,1,0
BE,2025-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,6.0,1,0
BE,2025-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,7.0,1,0
BE,2025-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,7.0,1,0
BE,2025-05,ict_generic,72.0,312638000.0,7000000.0,259345761.03314275,5806780.772753149,49.0,562774727.1999999,1007608.125,466844209.32805127,835851.3552456931,0.6115702479338843,early,2024-10-18,2024-10,2024-11,1,7.0,1,0
BE,2025-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,7.0,1,0
BE,2025-06,cyber_broad,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,8.0,1,0
BE,2025-06,cyber_strict,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,8.0,1,0
BE,2025-06,ict_generic,69.0,52776998.0,2547000.0,43570339.57093063,2102689.790866095,52.0,1838809048.41,1000625.0,1518038874.5362809,826071.4456165632,0.5537190082644629,early,2024-10-18,2024-10,2024-11,1,8.0,1,0
BE,2025-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,8.0,1,0
BE,2025-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,9.0,1,0
BE,2025-07,cyber_strict,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,9.0,1,0
BE,2025-07,ict_generic,88.0,700216847.64,3250000.0,583022595.3645592,2706052.3341035005,40.0,2283398916.52,718429.425,1901229836.2271848,598186.9607415033,0.5625,early,2024-10-18,2024-10,2024-11,1,9.0,1,0
BE,2025-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,9.0,1,0
BE,2025-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,10.0,1,0
BE,2025-08,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,10.0,1,0
BE,2025-08,ict_generic,49.0,701036163.0,7000000.0,575047145.5521146,5741971.9999020975,50.0,2878485241.69,5280000.0,2361168808.5593433,4331087.451354724,0.41414141414141414,early,2024-10-18,2024-10,2024-11,1,10.0,1,0
BE,2025-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,10.0,1,0
BE,2025-09,cyber_broad,0.0,0.0,,0.0,,1.0,600000.0,600000.0,493727.9021803183,493727.9021803183,0.0,early,2024-10-18,2024-10,2024-11,1,11.0,1,0
BE,2025-09,cyber_strict,0.0,0.0,,0.0,,1.0,199287951.0,199287951.0,163990036.6284068,163990036.6284068,0.0,early,2024-10-18,2024-10,2024-11,1,11.0,1,0
BE,2025-09,ict_generic,68.0,1029176234.31,4737500.0,846888371.8995266,3898393.227632097,34.0,673819809.87,1013000.0,554472735.2910933,833577.2748477707,0.5490196078431373,early,2024-10-18,2024-10,2024-11,1,11.0,1,0
BE,2025-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,11.0,1,0
BE,2025-10,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,12.0,1,0
BE,2025-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,12.0,1,0
BE,2025-10,ict_generic,64.0,420067306.19,2390525.0,344396514.42042685,1959896.5820551398,59.0,559163113.89,2433500.0,458435647.2843078,1995130.0791379227,0.5040650406504065,early,2024-10-18,2024-10,2024-11,1,12.0,1,0
BE,2025-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,12.0,1,0
BE,2025-11,cyber_broad,2.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,13.0,1,0
BE,2025-11,cyber_strict,0.0,0.0,,0.0,,2.0,25174373.1,12587186.55,20586590.383004535,10293295.191502267,0.0,early,2024-10-18,2024-10,2024-11,1,13.0,1,0
BE,2025-11,ict_generic,48.0,4078123879.0,1775000.0,3334925779.268861,1451523.6500500205,39.0,427290503.90000004,879989.0,349420998.2268397,719619.6311458409,0.4827586206896552,early,2024-10-18,2024-10,2024-11,1,13.0,1,0
BE,2025-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,13.0,1,0
BE,2025-12,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,14.0,1,0
BE,2025-12,cyber_strict,0.0,0.0,,0.0,,1.0,560000.0,560000.0,456508.56197703833,456508.56197703833,0.0,early,2024-10-18,2024-10,2024-11,1,14.0,1,0
BE,2025-12,ict_generic,62.0,4168423879.0,6175000.0,3398073554.8447113,5033822.08965752,49.0,127828486.82000001,930400.15,104204997.67481963,758456.4902495013,0.5315315315315315,early,2024-10-18,2024-10,2024-11,1,14.0,1,0
BE,2025-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,14.0,1,0
BE,2026-01,cyber_broad,1.0,,,,,2.0,2120168.22,1060084.11,,,0.3333333333333333,early,2024-10-18,2024-10,2024-11,1,15.0,1,0
BE,2026-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,15.0,1,0
BE,2026-01,ict_generic,52.0,4207165779.82,2000000.0,,,56.0,402041874.02,498016.02,,,0.39814814814814814,early,2024-10-18,2024-10,2024-11,1,15.0,1,0
BE,2026-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,15.0,1,0
BE,2026-02,cyber_broad,3.0,1650000.0,1650000.0,,,0.0,0.0,,0.0,,0.6666666666666666,early,2024-10-18,2024-10,2024-11,1,16.0,1,0
BE,2026-02,cyber_strict,0.0,0.0,,0.0,,1.0,3161737.36,3161737.36,,,0.0,early,2024-10-18,2024-10,2024-11,1,16.0,1,0
BE,2026-02,ict_generic,37.0,12047251.879999999,2000000.0,,,32.0,1141480922.61,1200000.0,,,0.5072463768115942,early,2024-10-18,2024-10,2024-11,1,16.0,1,0
BE,2026-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,16.0,1,0
BE,2026-03,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,17.0,1,0
BE,2026-03,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,17.0,1,0
BE,2026-03,ict_generic,53.0,247895867.76,2623966.94,,,45.0,851446682.17,3231360.0,,,0.45918367346938777,early,2024-10-18,2024-10,2024-11,1,17.0,1,0
BE,2026-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,17.0,1,0
BE,2026-04,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,18.0,1,0
BE,2026-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,18.0,1,0
BE,2026-04,ict_generic,57.0,239512933.88,4000000.0,,,31.0,750605883.97,1225000.0,,,0.5795454545454546,early,2024-10-18,2024-10,2024-11,1,18.0,1,0
BE,2026-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,18.0,1,0
BE,2026-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,19.0,1,0
BE,2026-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,19.0,1,0
BE,2026-05,ict_generic,64.0,323983488.59000003,3912071.52,,,35.0,426993669.18,1078216.25,,,0.5252525252525253,early,2024-10-18,2024-10,2024-11,1,19.0,1,0
BE,2026-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,19.0,1,0
BE,2026-06,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,early,2024-10-18,2024-10,2024-11,1,20.0,1,0
BE,2026-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,20.0,1,0
BE,2026-06,ict_generic,66.0,405515785.1,1652892.55,,,77.0,555462859.5563,961216.25,,,0.42657342657342656,early,2024-10-18,2024-10,2024-11,1,20.0,1,0
BE,2026-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,20.0,1,0
BE,2026-07,cyber_broad,2.0,,,,,1.0,239862.0,239862.0,,,0.6666666666666666,early,2024-10-18,2024-10,2024-11,1,21.0,1,0
BE,2026-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,21.0,1,0
BE,2026-07,ict_generic,79.0,289142000.0,14592000.0,,,66.0,657234934.4300001,1024216.25,,,0.5172413793103449,early,2024-10-18,2024-10,2024-11,1,21.0,1,0
BE,2026-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,early,2024-10-18,2024-10,2024-11,1,21.0,1,0
DE,2021-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-59.0,0,0
DE,2021-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-59.0,0,0
DE,2021-01,ict_generic,80.0,,,,,161.0,208618998.20999998,1.0,213388455.64410815,1.022862047440699,0.46473029045643155,late,2025-12-06,2025-12,2025-12,0,-59.0,0,0
DE,2021-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-59.0,0,0
DE,2021-02,cyber_broad,0.0,0.0,,0.0,,1.0,1.0,1.0,1.0171477343265054,1.0171477343265054,0.0,late,2025-12-06,2025-12,2025-12,0,-58.0,0,0
DE,2021-02,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2025-12-06,2025-12,2025-12,0,-58.0,0,0
DE,2021-02,ict_generic,128.0,,,,,190.0,190408786.16999996,297790.0,193673865.4486755,302896.42380509,0.4716981132075472,late,2025-12-06,2025-12,2025-12,0,-58.0,0,0
DE,2021-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-58.0,0,0
DE,2021-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-57.0,0,0
DE,2021-03,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-57.0,0,0
DE,2021-03,ict_generic,151.0,,,,,169.0,324370130.34000003,195813.28,328403462.97706676,198248.09140562252,0.525,late,2025-12-06,2025-12,2025-12,0,-57.0,0,0
DE,2021-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-57.0,0,0
DE,2021-04,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-56.0,0,0
DE,2021-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-56.0,0,0
DE,2021-04,ict_generic,133.0,,,,,157.0,194389193.93,149773.0,195898519.62087715,150935.90536592866,0.5275862068965518,late,2025-12-06,2025-12,2025-12,0,-56.0,0,0
DE,2021-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-56.0,0,0
DE,2021-05,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2025-12-06,2025-12,2025-12,0,-55.0,0,0
DE,2021-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-55.0,0,0
DE,2021-05,ict_generic,141.0,,,,,162.0,405961676.84,172065.0,407984638.27779526,172922.4229530819,0.5577557755775577,late,2025-12-06,2025-12,2025-12,0,-55.0,0,0
DE,2021-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-55.0,0,0
DE,2021-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-54.0,0,0
DE,2021-06,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-54.0,0,0
DE,2021-06,ict_generic,169.0,,,,,148.0,779467070.1099999,156000.0,780479210.3629693,156202.5664527956,0.61198738170347,late,2025-12-06,2025-12,2025-12,0,-54.0,0,0
DE,2021-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-54.0,0,0
DE,2021-07,cyber_broad,0.0,0.0,,0.0,,1.0,908400.0,908400.0,904604.6490428442,904604.6490428442,0.0,late,2025-12-06,2025-12,2025-12,0,-53.0,0,0
DE,2021-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-53.0,0,0
DE,2021-07,ict_generic,152.0,,,,,168.0,324174728.56,301469.65,322820306.6463871,300210.0912982376,0.55625,late,2025-12-06,2025-12,2025-12,0,-53.0,0,0
DE,2021-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-53.0,0,0
DE,2021-08,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2025-12-06,2025-12,2025-12,0,-52.0,0,0
DE,2021-08,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-52.0,0,0
DE,2021-08,ict_generic,176.0,,,,,152.0,216387009.23999998,285460.0,215286680.64110202,284008.435033394,0.6158536585365854,late,2025-12-06,2025-12,2025-12,0,-52.0,0,0
DE,2021-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-52.0,0,0
DE,2021-09,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,late,2025-12-06,2025-12,2025-12,0,-51.0,0,0
DE,2021-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-51.0,0,0
DE,2021-09,ict_generic,155.0,,,,,151.0,165287559.28,164279.26,163998986.8756827,162998.54823947928,0.6013071895424836,late,2025-12-06,2025-12,2025-12,0,-51.0,0,0
DE,2021-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-51.0,0,0
DE,2021-10,cyber_broad,0.0,0.0,,0.0,,2.0,1405950.01,702975.005,1387428.3861103584,693714.1930551792,0.0,late,2025-12-06,2025-12,2025-12,0,-50.0,0,0
DE,2021-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-50.0,0,0
DE,2021-10,ict_generic,192.0,,,,,179.0,271876628.97,1.0,268294996.17342144,0.9868262571514604,0.5929919137466307,late,2025-12-06,2025-12,2025-12,0,-50.0,0,0
DE,2021-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-50.0,0,0
DE,2021-11,cyber_broad,0.0,0.0,,0.0,,1.0,0.01,0.01,0.009841591591591592,0.009841591591591592,0.0,late,2025-12-06,2025-12,2025-12,0,-49.0,0,0
DE,2021-11,cyber_strict,0.0,0.0,,0.0,,1.0,,,,,1.0,late,2025-12-06,2025-12,2025-12,0,-49.0,0,0
DE,2021-11,ict_generic,130.0,,,,,179.0,161861867.58,220000.0,159297839.49746394,216515.01501501503,0.5048543689320388,late,2025-12-06,2025-12,2025-12,0,-49.0,0,0
DE,2021-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-49.0,0,0
DE,2021-12,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-48.0,0,0
DE,2021-12,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-48.0,0,0
DE,2021-12,ict_generic,153.0,,,,,240.0,542025851.0999999,107801.055,532001862.98816276,105807.42961927227,0.48091603053435117,late,2025-12-06,2025-12,2025-12,0,-48.0,0,0
DE,2021-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-48.0,0,0
DE,2022-01,cyber_broad,0.0,0.0,,0.0,,1.0,1600000.0,1600000.0,1556426.239240131,1556426.239240131,0.0,late,2025-12-06,2025-12,2025-12,0,-47.0,0,0
DE,2022-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-47.0,0,0
DE,2022-01,ict_generic,127.0,,,,,164.0,274735588.0,157000.0,267253548.76016632,152724.32472543785,0.5292096219931272,late,2025-12-06,2025-12,2025-12,0,-47.0,0,0
DE,2022-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-47.0,0,0
DE,2022-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-46.0,0,0
DE,2022-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,late,2025-12-06,2025-12,2025-12,0,-46.0,0,0
